term	set_size	overlap	pval	padj
GO_BP::GOBP_HETEROPHILIC_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES	7	5	0.006350137285020573	0.028572124857793334
GO_BP::GOBP_INNER_EAR_AUDITORY_RECEPTOR_CELL_DIFFERENTIATION	7	5	0.006350137285020573	0.028572124857793334
GO_BP::GOBP_LOCOMOTOR_RHYTHM	7	5	0.006350137285020573	0.028572124857793334
GO_BP::GOBP_NATURAL_KILLER_CELL_CHEMOTAXIS	7	5	0.006350137285020573	0.028572124857793334
GO_BP::GOBP_POSITIVE_REGULATION_OF_CHEMOKINE_C_X_C_MOTIF_LIGAND_2_PRODUCTION	7	5	0.006350137285020573	0.028572124857793334
GO_BP::GOBP_POSITIVE_REGULATION_OF_RIG_I_SIGNALING_PATHWAY	7	5	0.006350137285020573	0.028572124857793334
GO_BP::GOBP_REGULATION_OF_DENDRITIC_CELL_DIFFERENTIATION	7	5	0.006350137285020573	0.028572124857793334
GO_BP::GOBP_REGULATION_OF_NATURAL_KILLER_CELL_DIFFERENTIATION	7	5	0.006350137285020573	0.028572124857793334
Reactome::REACTOME_COLLAGEN_DEGRADATION	7	5	0.006350137285020573	0.028572124857793334
Reactome::REACTOME_INTERLEUKIN_9_SIGNALING	7	5	0.006350137285020573	0.028572124857793334
Reactome::REACTOME_REPRESSION_OF_WNT_TARGET_GENES	7	5	0.006350137285020573	0.028572124857793334
Immune::NAKAYA_PBMC_FLUMIST_AGE_18_50YO_7DY_IFN_SUBSET_DN	7	5	0.006350137285020573	0.028572124857793334
Immune::PATEL_SKIN_OF_BODY_ZOSTAVAX_AGE_70_93YO_VZV_CHALLENGE_6HR_TOP_30_DEG_UP	7	5	0.006350137285020573	0.028572124857793334
Immune::GSE10240_IL22_VS_IL22_AND_IL17_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_DN	102	33	0.006385764104185674	0.028700851852878472
Immune::GSE17721_CTRL_VS_CPG_4H_BMDC_DN	102	33	0.006385764104185674	0.028700851852878472
Immune::GSE20500_RETINOIC_ACID_VS_RARA_ANTAGONIST_TREATED_CD4_TCELL_DN	125	39	0.006403324184477511	0.028732414607255095
Immune::GSE369_IFNG_KO_VS_WT_LIVER_UP	125	39	0.006403324184477511	0.028732414607255095
Immune::GSE3920_UNTREATED_VS_IFNB_TREATED_ENDOTHELIAL_CELL_UP	125	39	0.006403324184477511	0.028732414607255095
Immune::GSE24574_BCL6_HIGH_TFH_VS_TCONV_CD4_TCELL_DN	87	29	0.0064404329046619975	0.0288475776974414
GO_BP::GOBP_MODULATION_BY_SYMBIONT_OF_ENTRY_INTO_HOST	24	11	0.006453675695148871	0.0288475776974414
GO_BP::GOBP_NEGATIVE_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS	24	11	0.006453675695148871	0.0288475776974414
GO_BP::GOBP_REGULATION_OF_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION	24	11	0.006453675695148871	0.0288475776974414
Reactome::REACTOME_DAP12_INTERACTIONS	24	11	0.006453675695148871	0.0288475776974414
Reactome::REACTOME_G_PROTEIN_MEDIATED_EVENTS	24	11	0.006453675695148871	0.0288475776974414
Reactome::REACTOME_SIGNALING_BY_NOTCH3	24	11	0.006453675695148871	0.0288475776974414
GO_BP::GOBP_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY	37	15	0.006459850208686487	0.02885940726764362
GO_BP::GOBP_BONE_DEVELOPMENT	65	23	0.006506325853722376	0.028871742696562227
GO_BP::GOBP_INTERFERON_MEDIATED_SIGNALING_PATHWAY	65	23	0.006506325853722376	0.028871742696562227
GO_BP::GOBP_NOTCH_SIGNALING_PATHWAY	65	23	0.006506325853722376	0.028871742696562227
GO_BP::GOBP_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS	15	8	0.006515554647659397	0.028871742696562227
GO_BP::GOBP_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_PHAGOCYTOSIS	15	8	0.006515554647659397	0.028871742696562227
GO_BP::GOBP_NEGATIVE_REGULATION_OF_TYPE_II_INTERFERON_PRODUCTION	15	8	0.006515554647659397	0.028871742696562227
GO_BP::GOBP_NEGATIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	15	8	0.006515554647659397	0.028871742696562227
GO_BP::GOBP_POSITIVE_REGULATION_OF_NITRIC_OXIDE_METABOLIC_PROCESS	15	8	0.006515554647659397	0.028871742696562227
GO_BP::GOBP_POSITIVE_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY	15	8	0.006515554647659397	0.028871742696562227
GO_BP::GOBP_REGULATION_OF_LYMPHOCYTE_CHEMOTAXIS	15	8	0.006515554647659397	0.028871742696562227
GO_BP::GOBP_REGULATION_OF_TYPE_2_IMMUNE_RESPONSE	15	8	0.006515554647659397	0.028871742696562227
GO_BP::GOBP_RESPONSE_TO_STEROL	15	8	0.006515554647659397	0.028871742696562227
GO_BP::GOBP_STRIATED_MUSCLE_CELL_DEVELOPMENT	15	8	0.006515554647659397	0.028871742696562227
GO_BP::GOBP_VENTRICULAR_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT	15	8	0.006515554647659397	0.028871742696562227
Reactome::REACTOME_SIGNALING_BY_KIT_IN_DISEASE	15	8	0.006515554647659397	0.028871742696562227
Immune::GSE3337_CTRL_VS_4H_IFNG_IN_CD8POS_DC_DN	129	40	0.006523354169344938	0.028890653549129175
Immune::GSE2405_HEAT_KILLED_LYSATE_VS_LIVE_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_9H_UP	76	26	0.006583887815416415	0.029127205154194848
Immune::GSE34156_NOD2_LIGAND_VS_TLR1_TLR2_LIGAND_24H_TREATED_MONOCYTE_UP	76	26	0.006583887815416415	0.029127205154194848
Immune::GSE29164_DAY3_VS_DAY7_UNTREATED_MELANOMA_UP	106	34	0.006596311653558988	0.029134897044337214
Immune::GSE36392_TYPE_2_MYELOID_VS_EOSINOPHIL_IL25_TREATED_LUNG_UP	106	34	0.006596311653558988	0.029134897044337214
Immune::GSE3982_NEUTROPHIL_VS_TH2_UP	106	34	0.006596311653558988	0.029134897044337214
Immune::GSE6674_PL2_3_VS_ANTI_IGM_AND_CPG_STIM_BCELL_DN	133	41	0.006631403980041017	0.02927408772624691
GO_BP::GOBP_MACROPHAGE_MIGRATION	21	10	0.0067063492346374175	0.029493514375986064
GO_BP::GOBP_NEGATIVE_REGULATION_OF_DNA_BINDING	21	10	0.0067063492346374175	0.029493514375986064
Reactome::REACTOME_INACTIVATION_OF_CSF3_G_CSF_SIGNALING	21	10	0.0067063492346374175	0.029493514375986064
Reactome::REACTOME_PD_1_SIGNALING	21	10	0.0067063492346374175	0.029493514375986064
Immune::NAKAYA_PBMC_FLUMIST_AGE_18_50YO_3DY_IFN_SUBSET_UP	21	10	0.0067063492346374175	0.029493514375986064
Immune::SOBOLEV_T_CELL_PANDEMRIX_AGE_18_64YO_1DY_UP	21	10	0.0067063492346374175	0.029493514375986064
Immune::SOBOLEV_T_CELL_PANDEMRIX_AGE_18_64YO_7DY_DN	21	10	0.0067063492346374175	0.029493514375986064
GO_BP::GOBP_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS	137	42	0.006728004167511814	0.029556967825051902
Immune::GSE3039_CD4_TCELL_VS_NKT_CELL_UP	137	42	0.006728004167511814	0.029556967825051902
Immune::GSE24142_ADULT_VS_FETAL_EARLY_THYMIC_PROGENITOR_UP	91	30	0.006740664139862035	0.029564950490118737
Immune::GSE37301_HEMATOPOIETIC_STEM_CELL_VS_GRAN_MONO_PROGENITOR_DN	91	30	0.006740664139862035	0.029564950490118737
Immune::GSE40277_GATA1_AND_SATB1_TRANSDUCED_VS_CTRL_CD4_TCELL_DN	91	30	0.006740664139862035	0.029564950490118737
GO_BP::GOBP_ACTIVATED_T_CELL_PROLIFERATION	18	9	0.006766275339935261	0.02961393374257032
GO_BP::GOBP_INTERLEUKIN_4_PRODUCTION	18	9	0.006766275339935261	0.02961393374257032
Immune::WEINBERGER_BLOOD_TWINRIX_AGE_20_40_AND_60_84YO_CORRELATED_WITH_ANTI_HBS_CONC_PRIMARY_VACC_1DY_SIGNIFICANT	18	9	0.006766275339935261	0.02961393374257032
GO_BP::GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	58	21	0.006769933508387102	0.02961393374257032
Immune::GSE16450_CTRL_VS_IFNA_6H_STIM_MATURE_NEURON_CELL_LINE_UP	58	21	0.006769933508387102	0.02961393374257032
Immune::GSE17721_CTRL_VS_POLYIC_4H_BMDC_DN	110	35	0.006789877554059283	0.02965360298569404
Immune::GSE29618_LAIV_VS_TIV_FLU_VACCINE_DAY7_MDC_UP	110	35	0.006789877554059283	0.02965360298569404
Immune::GSE40666_WT_VS_STAT1_KO_CD8_TCELL_UP	110	35	0.006789877554059283	0.02965360298569404
GO_BP::GOBP_NEURON_MIGRATION	44	17	0.006831267064360635	0.0298184442830683
GO_BP::GOBP_LYMPHOCYTE_HOMEOSTASIS	51	19	0.0069021298765046864	0.030095640932733654
Immune::GSE2585_CD80_HIGH_VS_LOW_AIRE_KO_MTEC_UP	51	19	0.0069021298765046864	0.030095640932733654
Immune::GSE15624_CTRL_VS_3H_HALOFUGINONE_TREATED_CD4_TCELL_UP	114	36	0.006967019145620576	0.030346228227463426
Immune::GSE23308_WT_VS_MINERALCORTICOID_REC_KO_MACROPHAGE_DN	114	36	0.006967019145620576	0.030346228227463426
Immune::GSE3982_BCELL_VS_TH2_DN	80	27	0.0069787796107009525	0.030365115540177547
Immune::GSE9006_HEALTHY_VS_TYPE_1_DIABETES_PBMC_AT_DX_DN	80	27	0.0069787796107009525	0.030365115540177547
GO_BP::GOBP_NEGATIVE_REGULATION_OF_PHOSPHORYLATION	153	46	0.007010423997164326	0.030466097234262447
GO_BP::GOBP_PATTERN_SPECIFICATION_PROCESS	95	31	0.007019119991652843	0.030466097234262447
Immune::GSE4984_UNTREATED_VS_VEHICLE_CTRL_TREATED_DC_UP	95	31	0.007019119991652843	0.030466097234262447
GO_BP::GOBP_ENTRY_INTO_HOST	69	24	0.00702433488799743	0.030466097234262447
GO_BP::GOBP_RESPONSE_TO_TYPE_II_INTERFERON	69	24	0.00702433488799743	0.030466097234262447
Immune::GSE43863_TFH_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_DN	69	24	0.00702433488799743	0.030466097234262447
Immune::GSE33424_CD161_HIGH_VS_INT_CD8_TCELL_DN	118	37	0.007128341778651411	0.03090081385764099
GO_BP::GOBP_APPENDAGE_MORPHOGENESIS	34	14	0.007152266354826944	0.03097169866727602
Immune::GSE13411_NAIVE_VS_MEMORY_BCELL_UP	34	14	0.007152266354826944	0.03097169866727602
Immune::GSE29949_CD8_POS_DC_SPLEEN_VS_MONOCYTE_BONE_MARROW_DN	122	38	0.007274482298880919	0.03146761777093914
Immune::GSE5679_PPARG_LIGAND_ROSIGLITAZONE_VS_RARA_AGONIST_AM580_TREATED_DC_DN	122	38	0.007274482298880919	0.03146761777093914
Immune::GSE25088_CTRL_VS_IL4_STIM_MACROPHAGE_UP	84	28	0.0073468489086910066	0.031747080862700706
Immune::GSE3039_CD4_TCELL_VS_ALPHABETA_CD8_TCELL_UP	84	28	0.0073468489086910066	0.031747080862700706
Immune::GSE339_EX_VIVO_VS_IN_CULTURE_CD4CD8DN_DC_DN	126	39	0.007406095914687563	0.03198147734207843
GO_BP::GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION	62	22	0.007408911927046287	0.03198147734207843
GO_BP::GOBP_IMMUNOGLOBULIN_PRODUCTION	73	25	0.007510271246670646	0.032360802143966305
GO_BP::GOBP_POSITIVE_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	73	25	0.007510271246670646	0.032360802143966305
Immune::GSE19401_PLN_VS_PEYERS_PATCH_FOLLICULAR_DC_UP	103	33	0.007512611646869439	0.032360802143966305
Immune::GSE40274_FOXP3_VS_FOXP3_AND_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN	103	33	0.007512611646869439	0.032360802143966305
GO_BP::GOBP_REGULATION_OF_ENDOCYTOSIS	130	40	0.007523845816709219	0.03239213620035864
Immune::GSE42724_MEMORY_BCELL_VS_PLASMABLAST_UP	134	41	0.007628395032961959	0.0328249717883371
GO_BP::GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION	41	16	0.007673531954097239	0.03300183563854649
Immune::GSE17721_CPG_VS_GARDIQUIMOD_2H_BMDC_UP	88	29	0.007688277829874448	0.03303052134893539
Immune::GSE17721_LPS_VS_GARDIQUIMOD_1H_BMDC_UP	88	29	0.007688277829874448	0.03303052134893539
GO_BP::GOBP_MIRNA_METABOLIC_PROCESS	55	20	0.007692892662241472	0.033032998413194355
Immune::GSE27786_LSK_VS_CD4_TCELL_DN	138	42	0.007720400096699477	0.03313372129643322
Immune::GSE14350_IL2RB_KO_VS_WT_TEFF_UP	107	34	0.007728909878476685	0.03313547316873128
Immune::GSE40277_EOS_AND_LEF1_TRANSDUCED_VS_CTRL_CD4_TCELL_UP	107	34	0.007728909878476685	0.03313547316873128
GO_BP::GOBP_INTERLEUKIN_1_PRODUCTION	48	18	0.007811686956746919	0.03343778090329136
Reactome::REACTOME_CIRCADIAN_CLOCK	48	18	0.007811686956746919	0.03343778090329136
Immune::GSE15733_BM_VS_SPLEEN_MEMORY_CD4_TCELL_UP	48	18	0.007811686956746919	0.03343778090329136
Reactome::REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES	31	13	0.007877258749038683	0.033683207823908226
Immune::FLETCHER_PBMC_BCG_10W_INFANT_PPD_STIMULATED_VS_UNSTIMULATED_10W_UP	31	13	0.007877258749038683	0.033683207823908226
Immune::GSE40685_NAIVE_CD4_TCELL_VS_TREG_DN	111	35	0.007925887971022604	0.03384506676266702
Immune::GSE41867_MEMORY_VS_EXHAUSTED_CD8_TCELL_DAY30_LCMV_UP	111	35	0.007925887971022604	0.03384506676266702
Immune::GSE24671_CTRL_VS_BAKIMULC_INFECTED_MOUSE_SPLENOCYTES_UP	150	45	0.007927524195265283	0.03384506676266702
Immune::GSE12963_ENV_NEF_VS_ENV_NEF_AND_VPR_DEFICIENT_HIV1_INF_CD4_TCELL_UP	77	26	0.007963515890537017	0.0339809911239399
Immune::GSE11057_CD4_CENT_MEM_VS_PBMC_UP	154	46	0.007975641155886067	0.034014986785791464
GO_BP::GOBP_REGULATION_OF_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE	92	30	0.00800353575923061	0.03411616597733527
Immune::GSE29949_MICROGLIA_VS_DC_BRAIN_DN	66	23	0.008009548626275453	0.034124014459861046
Immune::GSE21033_CTRL_VS_POLYIC_STIM_DC_6H_UP	115	36	0.008104342427788569	0.034474009911237904
Immune::GSE25123_CTRL_VS_IL4_STIM_MACROPHAGE_DN	115	36	0.008104342427788569	0.034474009911237904
Immune::GSE29949_MICROGLIA_BRAIN_VS_CD8_POS_DC_SPLEEN_UP	115	36	0.008104342427788569	0.034474009911237904
GO_BP::GOBP_POSITIVE_REGULATION_OF_PHOSPHORYLATION	247	69	0.008122794353738754	0.03453454148315126
GO_BP::GOBP_IMPORT_INTO_CELL	355	95	0.008147144582110749	0.034620074120345935
Immune::GSE17721_PAM3CSK4_VS_CPG_12H_BMDC_DN	119	37	0.008265096090524593	0.035103056085405586
Immune::GSE360_T_GONDII_VS_M_TUBERCULOSIS_DC_DN	96	31	0.008293302744340224	0.03520457521987703
GO_BP::GOBP_POSITIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY	59	21	0.008438633627881775	0.03578435618251577
Immune::GSE22886_NAIVE_BCELL_VS_MONOCYTE_UP	59	21	0.008438633627881775	0.03578435618251577
GO_BP::GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION	268	74	0.008467163553774753	0.03588673464760491
Immune::GSE29164_CD8_TCELL_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY3_DN	127	39	0.008536838319953523	0.03612588590647688
Immune::GSE37301_LYMPHOID_PRIMED_MPP_VS_COMMON_LYMPHOID_PROGENITOR_DN	127	39	0.008536838319953523	0.03612588590647688
Immune::GSE40068_CXCR5NEG_BCL6NEG_CD4_TCELL_VS_CXCR5POS_BCL6NEG_TFH_DN	127	39	0.008536838319953523	0.03612588590647688
GO_BP::GOBP_PEPTIDYL_TYROSINE_MODIFICATION	100	32	0.008558409362810843	0.03617432825473892
GO_BP::GOBP_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT	70	24	0.008570397085291446	0.03617432825473892
GO_BP::GOBP_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS	70	24	0.008570397085291446	0.03617432825473892
Reactome::REACTOME_RHOA_GTPASE_CYCLE	70	24	0.008570397085291446	0.03617432825473892
Immune::GSE3720_UNSTIM_VS_LPS_STIM_VD1_GAMMADELTA_TCELL_DN	70	24	0.008570397085291446	0.03617432825473892
GO_BP::GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	38	15	0.00860228674677547	0.03623202187373123
GO_BP::GOBP_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION	38	15	0.00860228674677547	0.03623202187373123
GO_BP::GOBP_ANTIVIRAL_INNATE_IMMUNE_RESPONSE	28	12	0.008615071215697706	0.03623202187373123
GO_BP::GOBP_FIBROBLAST_MIGRATION	28	12	0.008615071215697706	0.03623202187373123
GO_BP::GOBP_NEUROINFLAMMATORY_RESPONSE	28	12	0.008615071215697706	0.03623202187373123
GO_BP::GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION	28	12	0.008615071215697706	0.03623202187373123
GO_BP::GOBP_POSITIVE_REGULATION_OF_INTERFERON_BETA_PRODUCTION	28	12	0.008615071215697706	0.03623202187373123
GO_BP::GOBP_REGULATION_OF_MRNA_CATABOLIC_PROCESS	131	40	0.008649486701872284	0.03635806845905205
GO_BP::GOBP_REGULATION_OF_CELL_JUNCTION_ASSEMBLY	52	19	0.008741333036839789	0.036706419015066466
GO_BP::GOBP_REGULATION_OF_NEURON_DIFFERENTIATION	52	19	0.008741333036839789	0.036706419015066466
Immune::GSE32034_LY6C_HIGH_VS_LOW_ROSIGLIZATONE_TREATED_MONOCYTE_UP	135	41	0.008747738465628945	0.03671446929135186
Immune::GSE22886_NAIVE_VS_MEMORY_TCELL_UP	85	28	0.008772352756108848	0.03674236843060439
Immune::GSE23502_WT_VS_HDC_KO_MYELOID_DERIVED_SUPPRESSOR_CELL_COLON_TUMOR_UP	85	28	0.008772352756108848	0.03674236843060439
Immune::GSE36888_UNTREATED_VS_IL2_TREATED_STAT5_AB_KNOCKIN_TCELL_17H_UP	85	28	0.008772352756108848	0.03674236843060439
Immune::GSE45382_UNTREATED_VS_TGFB_TREATED_MACROPHAGES_DN	85	28	0.008772352756108848	0.03674236843060439
Immune::GSE12845_IGD_POS_BLOOD_VS_DARKZONE_GC_TONSIL_BCELL_UP	104	33	0.008799789735459869	0.03676316651484256
Immune::GSE15735_2H_VS_12H_HDAC_INHIBITOR_TREATED_CD4_TCELL_UP	104	33	0.008799789735459869	0.03676316651484256
Immune::GSE17721_PAM3CSK4_VS_GADIQUIMOD_16H_BMDC_UP	104	33	0.008799789735459869	0.03676316651484256
Immune::GSE360_HIGH_DOSE_B_MALAYI_VS_M_TUBERCULOSIS_MAC_DN	104	33	0.008799789735459869	0.03676316651484256
Immune::GSE7852_TREG_VS_TCONV_FAT_UP	104	33	0.008799789735459869	0.03676316651484256
GO_BP::GOBP_RESPONSE_TO_ETHANOL	45	17	0.008835389441621905	0.03687422736350367
Reactome::REACTOME_PKR_MEDIATED_SIGNALING	45	17	0.008835389441621905	0.03687422736350367
GO_BP::GOBP_ANTIBACTERIAL_HUMORAL_RESPONSE	10	6	0.008986517403667921	0.037144877393634965
GO_BP::GOBP_BONE_CELL_DEVELOPMENT	10	6	0.008986517403667921	0.037144877393634965
GO_BP::GOBP_CELLULAR_RESPONSE_TO_LEUCINE	10	6	0.008986517403667921	0.037144877393634965
GO_BP::GOBP_EMBRYONIC_CAMERA_TYPE_EYE_DEVELOPMENT	10	6	0.008986517403667921	0.037144877393634965
GO_BP::GOBP_EPITHELIAL_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	10	6	0.008986517403667921	0.037144877393634965
GO_BP::GOBP_MYOTUBE_CELL_DEVELOPMENT	10	6	0.008986517403667921	0.037144877393634965
GO_BP::GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION	10	6	0.008986517403667921	0.037144877393634965
GO_BP::GOBP_NEGATIVE_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION	10	6	0.008986517403667921	0.037144877393634965
GO_BP::GOBP_POSITIVE_REGULATION_OF_STEROID_METABOLIC_PROCESS	10	6	0.008986517403667921	0.037144877393634965
GO_BP::GOBP_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE	10	6	0.008986517403667921	0.037144877393634965
GO_BP::GOBP_RESPONSE_TO_ACETYLCHOLINE	10	6	0.008986517403667921	0.037144877393634965
GO_BP::GOBP_RESPONSE_TO_AMPHETAMINE	10	6	0.008986517403667921	0.037144877393634965
GO_BP::GOBP_RESPONSE_TO_MINERALOCORTICOID	10	6	0.008986517403667921	0.037144877393634965
GO_BP::GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_PRODUCTION	10	6	0.008986517403667921	0.037144877393634965
Reactome::REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	10	6	0.008986517403667921	0.037144877393634965
Reactome::REACTOME_INTERLEUKIN_6_SIGNALING	10	6	0.008986517403667921	0.037144877393634965
Reactome::REACTOME_NOTCH3_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	10	6	0.008986517403667921	0.037144877393634965
Immune::HARALAMBIEVA_PBMC_DRYVAX_AGE_18_40YO_STIMULATED_VS_UNSTIMULATED_9_TO_34MO_UP	10	6	0.008986517403667921	0.037144877393634965
Immune::SOBOLEV_PBMC_PANDEMRIX_AGE_18_64YO_1DY_UP	10	6	0.008986517403667921	0.037144877393634965
Immune::GSE17974_2.5H_VS_72H_IL4_AND_ANTI_IL12_ACT_CD4_TCELL_UP	151	45	0.009012198127041739	0.037232212464243145
Immune::GSE40274_FOXP3_VS_FOXP3_AND_PBX1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP	108	34	0.009018444989717633	0.03723921252695116
GO_BP::GOBP_CELLULAR_RESPONSE_TO_EXTRACELLULAR_STIMULUS	155	46	0.009049799137248562	0.03734982691356874
Immune::GSE16385_IFNG_TNF_VS_IL4_STIM_MACROPHAGE_ROSIGLITAZONE_TREATED_UP	74	25	0.009091019654740589	0.037501029135541104
Immune::GSE37416_CTRL_VS_48H_F_TULARENSIS_LVS_NEUTROPHIL_UP	89	29	0.009129162139779393	0.037592831059420406
Immune::GSE6259_FLT3L_INDUCED_DEC205_POS_DC_VS_BCELL_DN	89	29	0.009129162139779393	0.037592831059420406
GO_BP::GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS	63	22	0.009136252829599971	0.037592831059420406
Immune::GSE3982_BCELL_VS_CENT_MEMORY_CD4_TCELL_DN	63	22	0.009136252829599971	0.037592831059420406
Immune::FLETCHER_PBMC_BCG_10W_INFANT_PPD_STIMULATED_VS_UNSTIMULATED_10W_DN	63	22	0.009136252829599971	0.037592831059420406
Immune::GSE7852_LN_VS_THYMUS_TREG_UP	112	35	0.009215415006401075	0.037899494596460935
GO_BP::GOBP_ANIMAL_ORGAN_REGENERATION	25	11	0.009332124187508301	0.0383216746254106
GO_BP::GOBP_B_CELL_HOMEOSTASIS	25	11	0.009332124187508301	0.0383216746254106
GO_BP::GOBP_MYELOID_LEUKOCYTE_CYTOKINE_PRODUCTION	25	11	0.009332124187508301	0.0383216746254106
GO_BP::GOBP_REGULATION_OF_CELLULAR_LOCALIZATION	497	128	0.009431402822405328	0.03870992227158835
Immune::GSE3039_CD4_TCELL_VS_B1_BCELL_UP	93	30	0.009455494055557479	0.03876989542579457
Immune::GSE360_L_DONOVANI_VS_T_GONDII_DC_DN	93	30	0.009455494055557479	0.03876989542579457
Immune::GSE360_DC_VS_MAC_B_MALAYI_HIGH_DOSE_UP	120	37	0.009548527579515761	0.039131741282785036
GO_BP::GOBP_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	78	26	0.009571714583965123	0.03920712333341748
GO_BP::GOBP_CARDIAC_MUSCLE_CONTRACTION	35	14	0.009618416083743487	0.03931966195153509
GO_BP::GOBP_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	35	14	0.009618416083743487	0.03931966195153509
GO_BP::GOBP_REGULATION_OF_MYOBLAST_DIFFERENTIATION	35	14	0.009618416083743487	0.03931966195153509
GO_BP::GOBP_REGULATION_OF_POSTSYNAPSE_ORGANIZATION	35	14	0.009618416083743487	0.03931966195153509
GO_BP::GOBP_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE	124	38	0.009686773116019514	0.03955956270046911
Immune::GSE20727_CTRL_VS_H2O2_TREATED_DC_DN	124	38	0.009686773116019514	0.03955956270046911
Immune::GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_IFNAB_CD8_TCELL_UP	97	31	0.009752511004884381	0.039768464616128735
Immune::GSE17721_CTRL_VS_POLYIC_1H_BMDC_DN	97	31	0.009752511004884381	0.039768464616128735
Immune::GSE3982_MAC_VS_EFF_MEMORY_CD4_TCELL_DN	97	31	0.009752511004884381	0.039768464616128735
Immune::GSE10325_CD4_TCELL_VS_BCELL_DN	67	23	0.00978438474667765	0.03985869881863704
Immune::GSE45837_WT_VS_GFI1_KO_PDC_UP	67	23	0.00978438474667765	0.03985869881863704
Reactome::REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS	282	77	0.009799195266954885	0.039899162410995996
Immune::GSE339_EX_VIVO_VS_IN_CULTURE_CD8POS_DC_DN	128	39	0.009807517678240996	0.039913181397020575
Immune::GSE25088_CTRL_VS_IL4_AND_ROSIGLITAZONE_STIM_STAT6_KO_MACROPHAGE_UP	132	40	0.009911757716797361	0.04027728669816315
Immune::GSE31082_DP_VS_CD8_SP_THYMOCYTE_DN	132	40	0.009911757716797361	0.04027728669816315
Immune::GSE43863_TH1_VS_TFH_MEMORY_CD4_TCELL_DN	132	40	0.009911757716797361	0.04027728669816315
Reactome::REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE	49	18	0.009931786411035634	0.04033863596935029
GO_BP::GOBP_HETEROTYPIC_CELL_CELL_ADHESION	22	10	0.009973185515847586	0.040373772601971954
GO_BP::GOBP_POSITIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT	22	10	0.009973185515847586	0.040373772601971954
GO_BP::GOBP_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_POTENTIAL	22	10	0.009973185515847586	0.040373772601971954
Reactome::REACTOME_DAP12_SIGNALING	22	10	0.009973185515847586	0.040373772601971954
Reactome::REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX	22	10	0.009973185515847586	0.040373772601971954
