,Spectra_0,Spectra_1,Spectra_2,Spectra_3,Spectra_4,Spectra_5,Spectra_6,Spectra_7,Spectra_8,Spectra_9,Spectra_10,Spectra_11,Spectra_12,Spectra_13,Spectra_14,Spectra_15,Spectra_16,Spectra_17,Spectra_18,Spectra_19,Spectra_20,Spectra_21,Spectra_22,Spectra_23,Spectra_24,Spectra_25,Spectra_26,Spectra_27,Spectra_28,Spectra_29,Spectra_30,Spectra_31,Spectra_32,Spectra_33,Spectra_34,Spectra_35,Spectra_36,Spectra_37,Spectra_38,Spectra_39
ERLIN2,1.345327961445005e-13,6.624901626637716e-14,2.5000926383124157e-13,0.0007223584374163672,0.0005318312459355463,2.9556347335541044e-12,1.966155349639554e-13,2.4526559982315625e-07,2.7523832177786333e-14,6.940758285264235e-14,4.552720181957366e-14,1.63856818509894e-14,3.520721060406198e-14,1.4066254456065326e-13,2.381963544024529e-07,0.00046192994362897035,0.004295491239208119,9.917650539211504e-14,3.439111248046926e-14,0.0033891197846054382,1.5091303266785163e-13,0.0009906290621011537,2.0853961109432582e-13,2.8131397257845254e-07,5.9125849241653076e-12,3.8549618079621735e-14,3.1338516787398884e-06,0.000199007501855067,3.5608346974605886e-13,0.0028428660179101867,0.0011731512573234608,2.3723118027229406e-09,0.0009370086733815558,1.2667933026142007e-12,0.0008762196347141656,1.242440216671697e-06,0.0032339224929393115,1.2997614567213766e-12,4.203445649389608e-09,1.1285202873330849e-12
ERN1,4.990518930726976e-12,6.061887942588943e-11,1.1823647580613027e-12,0.007972687800061842,1.862986418129425e-08,8.46033145454416e-06,0.00033635612415785474,7.240373114563694e-09,0.005499678104189477,2.0461449612424956e-08,2.1441851892384977e-05,2.2887372765287575e-13,0.0009116255653958719,2.5503505833405713e-13,0.04381367112212235,0.0018559316395905532,6.585208917363828e-09,1.9529738042519964e-12,3.9819959881237466e-14,2.0475594198068986e-07,9.617872629904753e-12,0.006199358699882069,0.0018554610748552486,0.00743271735612166,3.0298086321151097e-10,4.891509338255515e-11,0.06649419321780344,2.2781870608961386e-09,3.840186059953139e-12,6.353119857107287e-09,0.010327363919184191,6.876009484005278e-13,0.015672050880890406,7.561368952196104e-07,2.377277107880638e-10,1.9558873498704987e-13,9.228462877622196e-06,0.00033409769671890235,4.094873238025224e-05,0.07569858905770141
ERO1A,5.545591764428598e-14,0.003406401721619185,1.2622058166009098e-10,0.00029743837831514003,0.0002770323956590254,1.2667777491364816e-15,1.0497666809857854e-12,1.603864093527087e-05,1.0035052683213544e-12,5.3258316395584624e-15,3.8881006416470756e-12,3.3433764303631957e-15,1.7318663568408094e-15,6.31041139207053e-15,0.1091776071739535,0.0005319384425463209,2.817140931210046e-11,3.9569959457184164e-13,5.493106678502126e-05,3.2613852554404984e-10,3.458006375543057e-12,0.0011202117478638545,2.516119003003768e-13,0.057119302957164116,8.664107117558586e-13,9.335023499513672e-14,0.011560163333310615,9.057212613157082e-13,8.932770142409177e-11,1.640524831298718e-12,3.6702172780070105e-13,1.9935603064900515e-13,4.7867350721387827e-14,2.2865048225354e-09,8.828132742226788e-14,1.2110151808294184e-14,3.2545846405111237e-06,0.024521347958118465,0.016457814205259314,0.018933021881403073
ERO1B,9.458455675455907e-11,4.088462050100335e-09,3.3774766407522816e-09,0.011548377400115785,0.0018019319382027266,2.9103965256676254e-12,1.9670232543688432e-09,3.432700124168634e-05,2.365746756389143e-07,4.329087622251521e-13,4.775893445445055e-10,2.6110256687499295e-10,2.235785421338256e-12,0.0001788312421714862,0.19900738475245444,0.0013908802253125136,1.3259824974789641e-10,0.005508253481860661,0.00010472829175129004,6.314725155770051e-07,4.309699460176273e-18,4.218426206326917e-14,2.0805326652805915e-17,0.0009720429572514577,1.758224941869915e-16,2.0198482662506848e-16,3.364493164212861e-14,4.822443310314543e-16,1.2486958712201537e-16,1.8190947269286687e-17,8.97449245992261e-11,7.108071836018345e-13,1.0854092914027542e-12,1.548162767188138e-09,5.694070888882672e-13,1.6032707418048996e-13,0.00266336164309095,6.32105021163356e-09,0.0214029582472392,0.0131606538854127
ERP44,9.720656066439612e-14,7.168179116957447e-10,0.007942973262095936,9.85956073457851e-07,2.7149030354699814e-13,1.6161680159027686e-14,0.0011012187924008539,2.9520880014692876e-11,3.447277888066104e-13,4.080131134346912e-14,0.0005709561669329485,1.4355730286968583e-10,3.33192310055688e-14,1.2931409533877227e-13,0.000832041429204222,0.002193262084445466,0.004777039131606431,1.7876721113076526e-15,0.00013380911561244502,0.002984597807753495,0.013685235577010254,0.004258959524589607,0.0029727794303334863,0.02806309394592027,0.01353844464609228,0.002165934092066781,0.005437342716223516,0.0015096781797746199,0.041527677211511134,0.017255977368813475,0.012534417712835845,0.011677664114317525,0.0028615177445643464,2.5482606945645298e-05,0.023111558475442388,0.0021379720216913056,0.00791169699329888,0.01905569273287389,0.10906746806082883,0.03922156464336957
ERVK3-1,2.0816989798394165e-14,8.471278379853217e-06,0.0011291692572101644,0.0028981288557720134,0.0012340951725117076,1.6671841597127715e-15,1.0079065583067011e-13,1.1918245705036174e-06,4.1297925340039045e-15,2.1903273239600714e-15,2.4622883574376194e-12,1.0738358482303118e-14,2.274896729436162e-15,6.36589627995544e-15,0.01036809285379893,0.0013323202302993541,6.335563094038001e-12,4.7190349367069266e-15,0.00016762362672259883,1.3111205986392258e-12,1.0192447176494901e-10,4.8106360220411046e-06,3.4141690130835174e-13,0.041409657086561254,4.245534577877642e-13,5.064887142382229e-13,7.849722583867274e-06,2.6308509514813906e-11,9.97948579997449e-13,0.0025251549986759106,0.0008795463646583574,1.0400307858229814e-12,7.80283922081425e-13,0.00034115749052771103,6.326951574588445e-13,2.009752803209364e-13,0.0014639273857599531,2.3861561850651732e-11,0.07110733113334067,3.597649882989702e-05
ESYT1,7.434045658378932e-13,1.701300737556347e-11,0.002809689019337303,2.1046784960336318e-07,0.0012485029168405992,2.6241711772781055e-12,1.0158579796891534e-06,1.3801245578276291e-08,0.004087383254764044,1.1598759732749296e-12,7.8748723844067e-11,8.598338565229945e-12,4.818704324445416e-13,1.4511486802482585e-13,1.4343705532532008e-06,0.0008742402470950178,0.012125609594734413,5.828194864254102e-10,4.598914297510732e-14,0.0020475709452947815,1.238905107469185e-10,0.007331883169497997,2.0627902631690695e-08,0.0007602562594157536,4.818020905157415e-10,1.1671025264174704e-08,0.000348722382938787,0.0013073293300109334,1.842786523048702e-10,0.0429889256967699,0.029960912529357144,7.735509502468005e-08,6.376786115054078e-05,0.006326960179094509,0.01172076128931695,1.129504620602388e-07,0.003766181361381631,4.15517316715969e-11,0.05992453878045294,0.0017745870680381437
ESYT2,2.061500782430037e-08,0.0010930193108768696,4.2751325714158625e-11,0.00018938298639160643,0.0011446346260843277,5.175733618666471e-11,0.0004712531245502265,7.411006186294939e-07,0.0092614176638347,5.494404680026757e-12,9.45524660107645e-11,0.0002729310937086174,1.0101737846386224e-13,5.111877511490951e-06,3.8069487922717746e-06,0.001070112379628334,0.02302351280878806,2.2711185838642243e-13,0.00014333028303644614,0.0006977945965644261,5.70089484416363e-11,1.0410081226701128e-05,4.122508863671035e-14,5.989547712808651e-07,5.271882677814357e-11,1.7506758306438705e-13,1.4847364237183373e-06,6.6496176862224376e-15,3.5454130582824816e-12,0.04934102733255804,0.00673154787983171,0.0066010393009041084,1.0543319880368826e-06,0.011537388671566867,6.089904625168647e-08,9.882459600184541e-08,1.7459554892097728e-05,0.00837921639603755,6.32533441315604e-08,6.223234175410969e-13
ETS1,6.856325974185691e-13,6.615098004831156e-11,8.852447869952131e-12,9.225493239262172e-05,0.0012603605170668916,4.629673221143751e-14,7.437154120139755e-12,6.513870057692656e-11,1.1357899050635133e-12,5.203303597831694e-15,0.02210640267434482,2.2347736367893735e-15,3.5795596837177305e-15,5.803597469871317e-15,0.042143862906669376,6.295963545819535e-05,0.03469775399259826,5.32581238772815e-15,0.0001878022170885627,0.002307266738062959,0.09043680605632168,5.8708679536263004e-09,0.00036549510899659774,0.021298484969469032,0.05644271834313665,0.003908750192153715,0.05208983556651504,2.457825139936109e-09,0.06783125900192642,0.03637548991382445,0.013321602625417369,4.306849966796787e-11,1.7311090586852443e-05,0.15726764775671137,0.03107084239791555,0.00021528465485174523,2.609440424837572e-09,2.356429498083049e-10,0.00015552208215685218,3.775723893799634e-11
ETV3,3.7213433900341034e-13,6.779946718879337e-12,2.191067310583238e-10,0.005423806518218704,0.0003389607332532631,7.302950548155958e-14,1.8198574286804233e-06,1.7639957058082896e-08,5.039925393591804e-13,9.765887729258912e-14,0.013271221935627638,1.6188673624164056e-14,1.6184319992119228e-14,0.0002024685138331973,0.03722031301131359,0.0009751521595758144,0.01338631046708227,2.889684494020678e-13,1.2021363785676056e-14,3.273183893318208e-07,3.9723708076396115e-06,0.0005824708708925242,5.282143286005647e-07,0.014579600054526243,0.0010977308241020627,1.86022040196028e-12,0.00012687528272555624,2.7080958022196863e-13,6.975002243834457e-13,0.0041294685288630235,0.0008534911132439029,0.0017766564140751983,9.247329768119223e-13,4.189381119666946e-12,1.7849236927926312e-05,3.9035879198506554e-14,0.0008091943251614797,1.8439483761938944e-11,0.008058108978653382,0.014858040250928328
EVI2B,2.1497984508261554e-12,2.1386805549811573e-10,1.7394355616885054e-09,3.260406575875088e-07,8.02004092637505e-08,0.0014159085203132298,2.5458377804564848e-06,1.0236924621164374e-05,1.19149752651621e-10,6.575373984399629e-06,4.1671534592164616e-09,0.00013898796083154896,0.0022155116212710753,0.0007666203758160698,0.40206899498529747,0.002214499544853689,1.8434945437798743e-06,2.090889800293008e-12,1.802055909518087e-10,2.4043952418962725e-06,0.00014309521244814822,3.904567570920057e-08,1.4034097342262064e-14,0.0005086391306924099,1.8616025042666357e-08,1.8464662423541334e-13,4.157976302802476e-08,1.8197649431154885e-09,4.7220080943441605e-14,7.147058054138106e-05,3.0337592342965456e-06,1.379142723983984e-15,2.665473982324575e-16,0.0006807814551033577,8.382332998528142e-16,8.455858714304029e-17,1.5410093545327514e-07,9.784668051888485e-11,1.6344505247259893e-06,2.40301079065759e-10
EXOC1,7.001085058937997e-05,2.0376081752974438e-11,0.0009745648238807304,1.663332332223355e-06,0.0016039564283035562,1.980708042214046e-15,7.192508438511061e-14,2.4897073710254954e-10,4.700479112281232e-15,1.8387382876968236e-14,1.2933915828996063e-13,5.813557502049881e-15,0.00010484295198735633,4.5028354879587543e-11,2.6647427228542126e-05,7.3820522218633885e-06,9.579743082367607e-06,8.355495432512007e-14,0.00016840020925372942,2.0668151665409328e-10,0.0074765743919288806,0.0024829522756724025,3.224803365284187e-13,0.00019982576797155863,8.396325695523948e-10,1.6758117616573793e-11,0.01687922907944575,0.009653728158839026,0.04174964965081552,4.50965348137079e-09,0.008632687548071685,1.008170360332129e-12,3.407711197474867e-07,4.2027576725639633e-10,1.8711003313060484e-11,2.125690898035708e-09,0.004160949550542437,0.009741953629765914,0.00013768300078278767,0.03319592917249244
EXOC2,6.578306118883234e-12,7.031425733948552e-12,0.0015225182933959888,5.612021417284329e-07,0.00138396362212235,5.610275718247935e-15,1.3414370563728351e-09,4.1998741861766594e-08,6.688755940136581e-13,2.6547318742112447e-14,5.272201633695272e-13,2.7125033198888036e-14,5.159845864940432e-05,2.0083048821074146e-14,0.00029694645146642894,0.0008550023433374946,0.0015071300319449317,0.002211795410068485,5.639116110707832e-14,9.05596518413668e-09,0.00022827259920095422,0.002504054331433681,5.195324609312216e-13,0.009746282864065993,0.0023653199405764646,3.183628916728895e-11,9.29883210493135e-07,0.0016174328170698506,0.038118779273552124,0.024794075243516855,0.005295867667895303,4.4618873066006425e-08,0.0014578601960407516,2.2815010468812337e-10,0.004302329027504244,1.8866682286586918e-13,0.004913678369098769,1.7592762316417406e-09,0.0409859217852178,0.02125043471871368
EXOC4,2.3772535232738926e-13,7.180686146942563e-14,1.3421174385332204e-13,1.5523106623289916e-08,0.0030313762214207104,1.3231653502364053e-14,2.4651859933603075e-06,2.8446345515838596e-10,2.203948930582377e-13,8.21581838597239e-14,7.623445794901622e-14,1.6409494721968046e-14,1.0982369520405527e-13,7.525926703000223e-14,7.59891273692095e-10,0.0019597699932958033,0.009247534340696988,1.5880899917262063e-13,2.2224540474382968e-14,0.002811924351590735,2.0827808773115288e-11,0.0016621113586828054,2.2087977641093577e-11,7.102835545837945e-06,0.015495027192286357,4.482475525517602e-06,0.018651593067002488,1.0896284153401421e-11,7.563582580057366e-06,0.06096318388255634,0.01175118119059519,0.00024051110880518679,5.815591512564225e-07,9.524852020099155e-10,0.005443563730594602,3.712835451022739e-07,0.008554124771107134,3.39334005811812e-11,0.00012852312393206425,0.030331633369589245
EXOC5,2.4494928709329175e-11,1.6684132927644944e-14,1.9863600501820797e-14,1.0391543669274915e-08,0.0017831478429884654,1.9114146090758684e-15,2.473669927230412e-13,4.479742775388764e-09,1.8990456385049246e-14,2.313558609791818e-14,8.668552612003436e-07,0.00013524492613764316,1.722668606057817e-14,1.4252959929015553e-14,8.63492643151692e-06,0.0009276487232048189,6.942128715823352e-14,3.261937558620329e-14,5.456000235992343e-05,5.801293045544955e-11,0.0037541740387336065,0.0019705377171344704,4.657531565230108e-14,0.0010369457743790603,3.009059187885424e-12,2.2206536398727585e-13,9.28190413271794e-06,0.0015422814467373103,0.03350711492252335,0.012486054698606357,0.006612344168227135,1.109425739575894e-06,1.476246361541594e-09,4.975157738132901e-09,0.00023844176408963964,6.916160739305168e-11,0.005248538735753794,1.5740208154514852e-09,0.03653527981863491,0.010862652450366259
EXOC8,1.6079283290964687e-15,0.00047729969690030454,3.216589791604189e-14,1.3299899770430303e-05,0.0013719049051271856,1.027936248594244e-15,3.044174537829834e-14,8.226732216756995e-06,3.0667618972402378e-15,1.26572229335605e-15,6.887467618027289e-07,5.212358728011533e-16,1.8037811339421387e-08,6.815192062955035e-16,1.1509422159072281e-07,6.665419613963819e-06,3.3466831160096845e-14,9.737266919004402e-15,7.711864197400254e-16,2.3468784868926492e-11,5.98856612217474e-12,0.0013347099064608028,0.0010856726028249666,0.01330878385744766,4.706620134699868e-10,1.1234319910968326e-06,3.477560969857393e-06,0.004456005540646955,0.025104757097545925,0.01546086961034191,0.006917266294898171,1.8360232626320794e-12,3.8705967513732186e-10,2.216709442805451e-05,3.890467854291481e-11,0.0006146751928022881,0.004928467477284955,8.123524566549785e-11,0.02093310556400943,0.01961929518624306
EXOG,0.008439829608907937,2.64390981350399e-06,9.830077097153138e-09,6.616416445807441e-05,0.0006202162947689539,3.649537541206593e-14,1.4295353906022891e-12,1.6647657026556704e-05,6.816702732296159e-13,5.701013943733259e-13,0.006237072847317722,1.2716339716540295e-13,4.2353491152111083e-13,1.1176294609127473e-12,0.06746093517464048,0.00040678230606850275,0.013780317564394401,4.2009350879075015e-11,0.00022398848564010788,1.446994252432934e-07,9.928280876673137e-14,1.8887074986817961e-07,6.782208089249111e-05,0.0003495041128332089,1.5721830994466033e-14,5.629821106954683e-09,9.573827470194779e-07,1.1372138338425579e-12,0.0035676048336157626,0.001026189275966762,0.0007836129769200691,0.0015606044913093102,1.7522032539125697e-09,2.272455030184302e-11,6.1078482918605774e-12,1.4931162265099641e-13,0.0009450219799145351,0.00015044499927330054,0.013012190558658699,0.008135012431977635
EXOSC10,0.013726645730981606,0.005215247138051331,0.00759778513575918,1.6342565180197853e-05,0.0020218846460534137,0.0011967896508480857,0.00018171761227722856,4.466234283337337e-07,5.534784487862362e-11,0.014117082149450448,1.9757555149613713e-09,9.170083248307577e-12,1.0703826708428904e-12,2.389102845430405e-13,2.82440599183634e-05,0.001966047803937158,1.8323015640298653e-10,3.2071617458017567e-12,6.425734275520604e-05,4.67715579331691e-05,8.992542023702374e-13,0.0013251575154378636,0.000786373831898412,0.003743149150607568,0.005214178312179291,6.594991618049127e-05,4.274071290675257e-11,5.790745679278906e-14,1.1932002291675848e-06,1.806360428964058e-13,1.850864960475724e-06,0.009454907623338045,1.222470104192715e-06,3.171222014318702e-11,0.02333050777668999,0.0018642265678166753,0.00022788587328858106,1.4404107692449925e-05,0.030183483887297722,0.01014619506353202
EXOSC6,0.011814286040072362,2.5118586801279994e-05,2.779506785630641e-07,0.0017002945313084536,0.0003077046190699882,6.558743858679796e-12,0.012158544468047818,1.3498867756175731e-05,1.4120736290947304e-12,0.015220316415868936,1.1082066693657682e-10,6.605597664319338e-12,5.369265229309143e-13,7.09294385474924e-14,0.08412839274211528,0.0011256290488305502,1.0083569362904672e-09,0.009389842504823604,6.597086564555118e-08,0.0001985165855863218,2.1838343404607601e-13,4.21775156238773e-06,1.992596378962289e-08,2.8544846908459344e-05,0.0030720184761518494,9.190913178147896e-05,1.6189755738674445e-09,5.722703139209309e-05,0.0058818364764224645,1.003180259385137e-14,9.71762348022581e-09,1.8621267906052214e-13,0.0004488445917296618,7.93039990404223e-13,0.0010282624583264962,6.804943805503783e-07,1.4503388159271457e-06,0.003614816470850125,3.145855619125882e-05,1.4318272575026454e-13
EZH1,1.665100559955675e-11,0.00012807955014891621,2.8164681543852603e-08,7.434282763085072e-05,0.0021780085974045875,0.007928751843744832,7.392945132045782e-11,2.8180160708222738e-06,2.918760589353246e-11,6.2734702492742254e-12,1.3104853025778706e-10,1.8184612740873292e-13,2.5340107464438372e-06,0.00018755785984832387,0.1201359273713032,0.0014528851898941131,4.701779210855303e-11,0.00620829803768613,4.508974856722155e-13,5.834096893874108e-07,2.5657690431657713e-12,2.4944360056576887e-05,4.308160600954575e-13,0.06997704090228193,2.6272370504212493e-11,0.0039209430387553935,4.058535634946297e-06,5.719423389811119e-07,2.5617116121640228e-11,1.0909666655555967e-12,2.6996346171883027e-06,2.1893869832765597e-12,2.8159221673003876e-06,7.900155374938183e-11,3.349375707605848e-11,0.0015614023490522,0.002848951253432535,0.010078701832377407,0.015308444970165466,1.580350897709737e-05
